document,table_index,section,table_line,row,column,reported,source,selector,source_row,source_fields,source_values,expected,status
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.md,8,3.3.2 双站配准结果,218,21,质量精度,79.8%,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.52,52,"[""offline_completed_precision""]","{""offline_completed_precision"": 0.7984189723320159}",79.8%,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.md,8,3.3.2 双站配准结果,218,21,质量覆盖度,67.3%,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.52,52,"[""offline_completed_coverage""]","{""offline_completed_coverage"": 0.6733333333333333}",67.3%,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.md,8,3.3.2 双站配准结果,218,21,按时覆盖度,0.0%,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.52,52,"[""on_time_coverage""]","{""on_time_coverage"": 0.0}",0.0%,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.md,8,3.3.2 双站配准结果,218,21,处理耗时P95,14075.0毫秒,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.52,52,"[""latency_p95_ms""]","{""latency_p95_ms"": 14074.960669997381}",14075.0毫秒,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.md,8,3.3.2 双站配准结果,218,21,超时数,5/5,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.52,52,"[""timeout_count"", ""sample_count""]","{""timeout_count"": 5, ""sample_count"": 5}",5/5,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.md,8,3.3.2 双站配准结果,218,22,质量精度,79.2%,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.53,53,"[""offline_completed_precision""]","{""offline_completed_precision"": 0.7923076923076923}",79.2%,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.md,8,3.3.2 双站配准结果,218,22,质量覆盖度,68.7%,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.53,53,"[""offline_completed_coverage""]","{""offline_completed_coverage"": 0.6866666666666666}",68.7%,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.md,8,3.3.2 双站配准结果,218,22,按时覆盖度,68.7%,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.53,53,"[""on_time_coverage""]","{""on_time_coverage"": 0.6866666666666666}",68.7%,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.md,8,3.3.2 双站配准结果,218,22,处理耗时P95,494.3毫秒,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.53,53,"[""latency_p95_ms""]","{""latency_p95_ms"": 494.2903769988334}",494.3毫秒,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.md,8,3.3.2 双站配准结果,218,22,超时数,0/5,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.53,53,"[""timeout_count"", ""sample_count""]","{""timeout_count"": 0, ""sample_count"": 5}",0/5,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.md,8,3.3.2 双站配准结果,218,23,质量精度,73.7%,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.48,48,"[""offline_completed_precision""]","{""offline_completed_precision"": 0.7372881355932204}",73.7%,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.md,8,3.3.2 双站配准结果,218,23,质量覆盖度,58.0%,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.48,48,"[""offline_completed_coverage""]","{""offline_completed_coverage"": 0.58}",58.0%,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.md,8,3.3.2 双站配准结果,218,23,按时覆盖度,0.0%,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.48,48,"[""on_time_coverage""]","{""on_time_coverage"": 0.0}",0.0%,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.md,8,3.3.2 双站配准结果,218,23,处理耗时P95,13276.5毫秒,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.48,48,"[""latency_p95_ms""]","{""latency_p95_ms"": 13276.503594999667}",13276.5毫秒,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.md,8,3.3.2 双站配准结果,218,23,超时数,5/5,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.48,48,"[""timeout_count"", ""sample_count""]","{""timeout_count"": 5, ""sample_count"": 5}",5/5,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.md,8,3.3.2 双站配准结果,218,24,质量精度,81.3%,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.49,49,"[""offline_completed_precision""]","{""offline_completed_precision"": 0.8130841121495327}",81.3%,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.md,8,3.3.2 双站配准结果,218,24,质量覆盖度,58.0%,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.49,49,"[""offline_completed_coverage""]","{""offline_completed_coverage"": 0.58}",58.0%,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.md,8,3.3.2 双站配准结果,218,24,按时覆盖度,58.0%,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.49,49,"[""on_time_coverage""]","{""on_time_coverage"": 0.58}",58.0%,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.md,8,3.3.2 双站配准结果,218,24,处理耗时P95,473.7毫秒,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.49,49,"[""latency_p95_ms""]","{""latency_p95_ms"": 473.72465299849864}",473.7毫秒,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.md,8,3.3.2 双站配准结果,218,24,超时数,0/5,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.49,49,"[""timeout_count"", ""sample_count""]","{""timeout_count"": 0, ""sample_count"": 5}",0/5,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.md,9,3.4 交汇定位演示,259,1,结果,20260810,research_modules/independent_experiments/dual_optical_40target/outputs/airsim_seed_20260810_run11/metrics.json,,0,"[""seed""]","{""seed"": 20260810}",20260810,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.md,9,3.4 交汇定位演示,259,2,结果,40,research_modules/independent_experiments/dual_optical_40target/outputs/airsim_seed_20260810_run11/metrics.json,,0,"[""target_count""]","{""target_count"": 40}",40,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.md,9,3.4 交汇定位演示,259,3,结果,36/1,research_modules/independent_experiments/dual_optical_40target/outputs/airsim_seed_20260810_run11/metrics.json,,0,"[""correct_match_count"", ""false_match_count""]","{""correct_match_count"": 36, ""false_match_count"": 1}",36/1,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.md,9,3.4 交汇定位演示,259,4,结果,97.3%,research_modules/independent_experiments/dual_optical_40target/outputs/airsim_seed_20260810_run11/metrics.json,,0,"[""association_precision""]","{""association_precision"": 0.972972972972973}",97.3%,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.md,9,3.4 交汇定位演示,259,5,结果,90.0%,research_modules/independent_experiments/dual_optical_40target/outputs/airsim_seed_20260810_run11/metrics.json,,0,"[""association_full_target_recall""]","{""association_full_target_recall"": 0.9}",90.0%,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.md,9,3.4 交汇定位演示,259,6,结果,0.080米 / 0.091米,research_modules/independent_experiments/dual_optical_40target/outputs/airsim_seed_20260810_run11/metrics.json,,0,"[""position_error_mean_m"", ""position_error_p95_m""]","{""position_error_mean_m"": 0.08030544908018379, ""position_error_p95_m"": 0.09140807343853961}",0.080米 / 0.091米,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.md,9,3.4 交汇定位演示,259,7,结果,0.008米/秒 / 0.020米/秒,research_modules/independent_experiments/dual_optical_40target/outputs/airsim_seed_20260810_run11/metrics.json,,0,"[""velocity_error_mean_mps"", ""velocity_error_p95_mps""]","{""velocity_error_mean_mps"": 0.008106441752602696, ""velocity_error_p95_mps"": 0.019719089744373565}",0.008米/秒 / 0.020米/秒,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.docx,4,3.1 360度理想单站条件,,1,质量精度,98.9%,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.24,24,"[""offline_completed_precision""]","{""offline_completed_precision"": 0.9893617021276596}",98.9%,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.docx,4,3.1 360度理想单站条件,,1,质量覆盖度,93.0%,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.24,24,"[""offline_completed_coverage""]","{""offline_completed_coverage"": 0.93}",93.0%,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.docx,4,3.1 360度理想单站条件,,1,按时覆盖度,0.0%,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.24,24,"[""on_time_coverage""]","{""on_time_coverage"": 0.0}",0.0%,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.docx,4,3.1 360度理想单站条件,,1,处理耗时P95,1557.4毫秒,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.24,24,"[""latency_p95_ms""]","{""latency_p95_ms"": 1557.4478809976426}",1557.4毫秒,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.docx,4,3.1 360度理想单站条件,,1,超时数,5/5,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.24,24,"[""timeout_count"", ""sample_count""]","{""timeout_count"": 5, ""sample_count"": 5}",5/5,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.docx,4,3.1 360度理想单站条件,,2,质量精度,91.1%,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.25,25,"[""offline_completed_precision""]","{""offline_completed_precision"": 0.9111111111111111}",91.1%,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.docx,4,3.1 360度理想单站条件,,2,质量覆盖度,82.0%,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.25,25,"[""offline_completed_coverage""]","{""offline_completed_coverage"": 0.82}",82.0%,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.docx,4,3.1 360度理想单站条件,,2,按时覆盖度,82.0%,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.25,25,"[""on_time_coverage""]","{""on_time_coverage"": 0.82}",82.0%,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.docx,4,3.1 360度理想单站条件,,2,处理耗时P95,70.9毫秒,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.25,25,"[""latency_p95_ms""]","{""latency_p95_ms"": 70.90040700131794}",70.9毫秒,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.docx,4,3.1 360度理想单站条件,,2,超时数,0/5,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.25,25,"[""timeout_count"", ""sample_count""]","{""timeout_count"": 0, ""sample_count"": 5}",0/5,match
