detection_uid,camera_id,frame_index,measurement_timestamp,truth_id,raw_detection_name,truth_assignment_pixel_error,relative_pose,box3d,offline_truth_only
Optical_A-F00228-D003,Optical_A,228,2.2800000000000002,TRUTH-033,MSM_DualOptical_Target_033,0.8092064386663123,"{""orientation_xyzw"": [0.0, -0.0, -0.9430566430091858, 0.3326321244239807], ""position"": [2330.49267578125, 1043.306640625, 86.49331665039062]}","{""max"": [2332.206787109375, 1043.70361328125, 86.23522186279297], ""min"": [2328.77880859375, 1042.9097900390625, 86.902587890625]}",True
Optical_B-F00228-D000,Optical_B,228,2.2800000000000002,TRUTH-022,MSM_DualOptical_Target_022,0.7382781051924445,"{""orientation_xyzw"": [-0.0, 0.0, 0.9701749086380005, 0.24240577220916748], ""position"": [2569.802001953125, -1027.2137451171875, 117.06352996826172]}","{""max"": [2570.5126953125, -1025.6043701171875, 116.80543518066406], ""min"": [2569.0908203125, -1028.8231201171875, 117.4728012084961]}",True
Optical_B-F00228-D001,Optical_B,228,2.2800000000000002,TRUTH-024,MSM_DualOptical_Target_024,0.753902478824866,"{""orientation_xyzw"": [-0.0, 0.0, 0.9701749086380005, 0.24240577220916748], ""position"": [2501.94921875, -1002.9013061523438, 82.39603424072266]}","{""max"": [2502.660400390625, -1001.2919311523438, 82.137939453125], ""min"": [2501.23828125, -1004.5106811523438, 82.8052978515625]}",True
Optical_B-F00228-D002,Optical_B,228,2.2800000000000002,TRUTH-028,MSM_DualOptical_Target_028,0.8736999554256161,"{""orientation_xyzw"": [-0.0, 0.0, 0.9701749086380005, 0.24240577220916748], ""position"": [2172.82080078125, -1049.549072265625, 108.63809204101562]}","{""max"": [2173.53173828125, -1047.93994140625, 108.37999725341797], ""min"": [2172.10986328125, -1051.158447265625, 109.04736328125]}",True
Optical_B-F00228-D003,Optical_B,228,2.2800000000000002,TRUTH-031,MSM_DualOptical_Target_031,0.8599500625700369,"{""orientation_xyzw"": [-0.0, 0.0, 0.9922530055046082, 0.12423300743103027], ""position"": [2192.723388671875, -951.3256225585938, 92.12174224853516]}","{""max"": [2193.43408203125, -949.71630859375, 91.8636474609375], ""min"": [2192.01220703125, -952.9349975585938, 92.53101348876953]}",True
Optical_B-F00228-D004,Optical_B,228,2.2800000000000002,TRUTH-033,MSM_DualOptical_Target_033,0.9037589674907472,"{""orientation_xyzw"": [-0.0, 0.0, 0.9922530055046082, 0.12423300743103027], ""position"": [2085.760498046875, -974.7096557617188, 86.49331665039062]}","{""max"": [2086.471435546875, -973.1002197265625, 86.23522186279297], ""min"": [2085.049560546875, -976.3189697265625, 86.902587890625]}",True
Optical_A-F00229-D000,Optical_A,229,2.29,TRUTH-026,MSM_DualOptical_Target_026,0.9022514712327341,"{""orientation_xyzw"": [0.0, -0.0, -0.9726281762123108, 0.23236709833145142], ""position"": [2104.504150390625, 972.2620849609375, 111.35553741455078]}","{""max"": [2106.22998046875, 972.60498046875, 111.09744262695312], ""min"": [2102.77880859375, 971.9192504882812, 111.76480102539062]}",True
Optical_A-F00229-D001,Optical_A,229,2.29,TRUTH-033,MSM_DualOptical_Target_033,0.8090564193743064,"{""orientation_xyzw"": [0.0, -0.0, -0.9377154111862183, 0.34740424156188965], ""position"": [2330.32373046875, 970.408935546875, 86.49331665039062]}","{""max"": [2332.049560546875, 970.7517700195312, 86.23522186279297], ""min"": [2328.59814453125, 970.066162109375, 86.902587890625]}",True
Optical_A-F00229-D002,Optical_A,229,2.29,TRUTH-034,MSM_DualOptical_Target_034,0.8127531194583932,"{""orientation_xyzw"": [0.0, -0.0, -0.9726281762123108, 0.23236709833145142], ""position"": [2320.119140625, 1052.182373046875, 97.81495666503906]}","{""max"": [2321.844970703125, 1052.525146484375, 97.5568618774414], ""min"": [2318.393798828125, 1051.8394775390625, 98.22422790527344]}",True
Optical_A-F00229-D003,Optical_A,229,2.29,TRUTH-038,MSM_DualOptical_Target_038,0.7454663377914038,"{""orientation_xyzw"": [0.0, -0.0, -0.9726281762123108, 0.23236709833145142], ""position"": [2530.140869140625, 1026.11279296875, 82.7024917602539]}","{""max"": [2531.86669921875, 1026.45556640625, 82.44438934326172], ""min"": [2528.4150390625, 1025.7698974609375, 83.11175537109375]}",True
Optical_B-F00229-D000,Optical_B,229,2.29,TRUTH-029,MSM_DualOptical_Target_029,0.7394646947254124,"{""orientation_xyzw"": [-0.0, 0.0, 0.994081974029541, 0.1086321473121643], ""position"": [2550.77685546875, -980.8670654296875, 97.28807067871094]}","{""max"": [2551.5380859375, -979.2808227539062, 97.02997589111328], ""min"": [2550.015625, -982.4533081054688, 97.69734191894531]}",True
Optical_B-F00229-D001,Optical_B,229,2.29,TRUTH-031,MSM_DualOptical_Target_031,0.859884004393504,"{""orientation_xyzw"": [-0.0, 0.0, 0.994081974029541, 0.1086321473121643], ""position"": [2192.681884765625, -1020.3322143554688, 92.12174224853516]}","{""max"": [2193.443115234375, -1018.74609375, 91.8636474609375], ""min"": [2191.9208984375, -1021.9185180664062, 92.53101348876953]}",True
Optical_B-F00229-D002,Optical_B,229,2.29,TRUTH-033,MSM_DualOptical_Target_033,0.9039931596652782,"{""orientation_xyzw"": [-0.0, 0.0, 0.994081974029541, 0.1086321473121643], ""position"": [2085.037353515625, -1040.3448486328125, 86.49331665039062]}","{""max"": [2085.798583984375, -1038.7586669921875, 86.23522186279297], ""min"": [2084.276123046875, -1041.93115234375, 86.902587890625]}",True
Optical_B-F00229-D003,Optical_B,229,2.29,TRUTH-034,MSM_DualOptical_Target_034,0.9361555392940947,"{""orientation_xyzw"": [-0.0, 0.0, 0.9738627672195435, 0.22713714838027954], ""position"": [2013.49609375, -999.4444580078125, 97.81495666503906]}","{""max"": [2014.25732421875, -997.8582763671875, 97.5568618774414], ""min"": [2012.7349853515625, -1001.0307006835938, 98.22422790527344]}",True
Optical_B-F00229-D004,Optical_B,229,2.29,TRUTH-035,MSM_DualOptical_Target_035,0.9565563591815973,"{""orientation_xyzw"": [-0.0, 0.0, 0.994081974029541, 0.1086321473121643], ""position"": [1984.4075927734375, -998.6806030273438, 102.10652923583984]}","{""max"": [1985.1688232421875, -997.0943603515625, 101.84843444824219], ""min"": [1983.646484375, -1000.266845703125, 102.51580047607422]}",True
Optical_B-F00229-D005,Optical_B,229,2.29,TRUTH-037,MSM_DualOptical_Target_037,0.9357705060573446,"{""orientation_xyzw"": [-0.0, 0.0, 0.994081974029541, 0.1086321473121643], ""position"": [2028.5511474609375, -961.14453125, 111.35073852539062]}","{""max"": [2029.3125, -959.558349609375, 111.09264373779297], ""min"": [2027.7901611328125, -962.7307739257812, 111.760009765625]}",True
Optical_B-F00229-D006,Optical_B,229,2.29,TRUTH-039,MSM_DualOptical_Target_039,0.9765713201626055,"{""orientation_xyzw"": [-0.0, 0.0, 0.994081974029541, 0.1086321473121643], ""position"": [1944.0302734375, -965.280517578125, 117.17540740966797]}","{""max"": [1944.791259765625, -963.6942749023438, 116.91731262207031], ""min"": [1943.26904296875, -966.8667602539062, 117.58467864990234]}",True
Optical_B-F00229-D007,Optical_B,229,2.29,TRUTH-040,MSM_DualOptical_Target_040,1.1244706576600902,"{""orientation_xyzw"": [-0.0, 0.0, 0.9738627672195435, 0.22713714838027954], ""position"": [1689.3602294921875, -971.7913818359375, 107.61656188964844]}","{""max"": [1690.12158203125, -970.2051391601562, 107.35846710205078], ""min"": [1688.59912109375, -973.3776245117188, 108.02582550048828]}",True
Optical_A-F00230-D000,Optical_A,230,2.3000000000000003,TRUTH-020,MSM_DualOptical_Target_020,1.1110324352291743,"{""orientation_xyzw"": [0.0, -0.0, -0.9688583612442017, 0.2476155161857605], ""position"": [1710.22021484375, 1008.333740234375, 107.05501556396484]}","{""max"": [1711.9556884765625, 1008.6220703125, 106.79692077636719], ""min"": [1708.4844970703125, 1008.0452880859375, 107.46428680419922]}",True
Optical_A-F00230-D001,Optical_A,230,2.3000000000000003,TRUTH-025,MSM_DualOptical_Target_025,1.0236032166736428,"{""orientation_xyzw"": [0.0, -0.0, -0.9321431517601013, 0.36208999156951904], ""position"": [1855.8433837890625, 1026.2108154296875, 114.139892578125]}","{""max"": [1857.5789794921875, 1026.4991455078125, 113.88179779052734], ""min"": [1854.1077880859375, 1025.92236328125, 114.54915618896484]}",True
Optical_A-F00230-D002,Optical_A,230,2.3000000000000003,TRUTH-030,MSM_DualOptical_Target_030,0.9151834152537786,"{""orientation_xyzw"": [0.0, -0.0, -0.9688583612442017, 0.2476155161857605], ""position"": [2074.776123046875, 1007.0391235351562, 115.85449981689453]}","{""max"": [2076.51171875, 1007.32763671875, 115.59640502929688], ""min"": [2073.04052734375, 1006.750732421875, 116.26376342773438]}",True
Optical_A-F00230-D003,Optical_A,230,2.3000000000000003,TRUTH-034,MSM_DualOptical_Target_034,0.8125371616354519,"{""orientation_xyzw"": [0.0, -0.0, -0.9688583612442017, 0.2476155161857605], ""position"": [2320.175048828125, 979.5210571289062, 97.81495666503906]}","{""max"": [2321.910400390625, 979.8095092773438, 97.5568618774414], ""min"": [2318.439453125, 979.2327270507812, 98.22422790527344]}",True
Optical_A-F00230-D004,Optical_A,230,2.3000000000000003,TRUTH-035,MSM_DualOptical_Target_035,0.823670108913133,"{""orientation_xyzw"": [0.0, -0.0, -0.9321431517601013, 0.36208999156951904], ""position"": [2304.15625, 1003.8650512695312, 102.10652923583984]}","{""max"": [2305.89208984375, 1004.1534423828125, 101.84843444824219], ""min"": [2302.4208984375, 1003.5765991210938, 102.51580047607422]}",True
Optical_A-F00230-D005,Optical_A,230,2.3000000000000003,TRUTH-037,MSM_DualOptical_Target_037,0.804057708009934,"{""orientation_xyzw"": [0.0, -0.0, -0.9321431517601013, 0.36208999156951904], ""position"": [2360.24169921875, 989.3028564453125, 111.35073852539062]}","{""max"": [2361.9775390625, 989.5913696289062, 111.09264373779297], ""min"": [2358.505859375, 989.0145263671875, 111.760009765625]}",True
Optical_A-F00230-D006,Optical_A,230,2.3000000000000003,TRUTH-038,MSM_DualOptical_Target_038,0.7455325454637516,"{""orientation_xyzw"": [0.0, -0.0, -0.9688583612442017, 0.2476155161857605], ""position"": [2529.27392578125, 946.8674926757812, 82.7024917602539]}","{""max"": [2531.009765625, 947.1559448242188, 82.44438934326172], ""min"": [2527.53857421875, 946.5789794921875, 83.11175537109375]}",True
Optical_A-F00230-D007,Optical_A,230,2.3000000000000003,TRUTH-039,MSM_DualOptical_Target_039,0.8221420084017204,"{""orientation_xyzw"": [0.0, -0.0, -0.9321431517601013, 0.36208999156951904], ""position"": [2308.292724609375, 1056.1029052734375, 117.17540740966797]}","{""max"": [2310.0283203125, 1056.391357421875, 116.91731262207031], ""min"": [2306.557373046875, 1055.814453125, 117.58467864990234]}",True
Optical_B-F00230-D000,Optical_B,230,2.3000000000000003,TRUTH-029,MSM_DualOptical_Target_029,0.7398789053904599,"{""orientation_xyzw"": [-0.0, 0.0, 0.9956656694412231, 0.09300452470779419], ""position"": [2549.6279296875, -1061.0904541015625, 97.28807067871094]}","{""max"": [2550.4384765625, -1059.52880859375, 97.02997589111328], ""min"": [2548.817138671875, -1062.6519775390625, 97.69734191894531]}",True
Optical_B-F00230-D001,Optical_B,230,2.3000000000000003,TRUTH-037,MSM_DualOptical_Target_037,0.9358474275788522,"{""orientation_xyzw"": [-0.0, 0.0, 0.9956656694412231, 0.09300452470779419], ""position"": [2028.279541015625, -1024.9742431640625, 111.35073852539062]}","{""max"": [2029.090087890625, -1023.4126586914062, 111.09264373779297], ""min"": [2027.4688720703125, -1026.53564453125, 111.760009765625]}",True
Optical_B-F00230-D002,Optical_B,230,2.3000000000000003,TRUTH-039,MSM_DualOptical_Target_039,0.9766078804533123,"{""orientation_xyzw"": [-0.0, 0.0, 0.9956656694412231, 0.09300452470779419], ""position"": [1943.6702880859375, -1026.453369140625, 117.17540740966797]}","{""max"": [1944.480712890625, -1024.8917236328125, 116.91731262207031], ""min"": [1942.8594970703125, -1028.014892578125, 117.58467864990234]}",True
Optical_B-F00230-D003,Optical_B,230,2.3000000000000003,TRUTH-040,MSM_DualOptical_Target_040,1.1246309862827921,"{""orientation_xyzw"": [-0.0, 0.0, 0.977310299873352, 0.21181249618530273], ""position"": [1688.957763671875, -1025.0760498046875, 107.61656188964844]}","{""max"": [1689.7684326171875, -1023.5145874023438, 107.35846710205078], ""min"": [1688.14697265625, -1026.6375732421875, 108.02582550048828]}",True
Optical_A-F00231-D000,Optical_A,231,2.31,TRUTH-020,MSM_DualOptical_Target_020,23.18328640358865,"{""orientation_xyzw"": [0.0, -0.0, -0.964849591255188, 0.2628028988838196], ""position"": [1709.20703125, 954.8651123046875, 107.05501556396484]}","{""max"": [1710.95068359375, 955.098876953125, 106.79692077636719], ""min"": [1707.4632568359375, 954.6314086914062, 107.46428680419922]}",True
Optical_A-F00231-D001,Optical_A,231,2.31,TRUTH-025,MSM_DualOptical_Target_025,1.0242206998340682,"{""orientation_xyzw"": [0.0, -0.0, -0.9263409972190857, 0.3766859173774719], ""position"": [1855.392822265625, 968.2545166015625, 114.139892578125]}","{""max"": [1857.136474609375, 968.4883422851562, 113.88179779052734], ""min"": [1853.6490478515625, 968.020751953125, 114.54915618896484]}",True
Optical_A-F00231-D002,Optical_A,231,2.31,TRUTH-039,MSM_DualOptical_Target_039,0.8225079592331022,"{""orientation_xyzw"": [0.0, -0.0, -0.9263409972190857, 0.3766859173774719], ""position"": [2308.557861328125, 983.9205322265625, 117.17540740966797]}","{""max"": [2310.3017578125, 984.1543579101562, 116.91731262207031], ""min"": [2306.814208984375, 983.6868286132812, 117.58467864990234]}",True
Optical_B-F00231-D000,Optical_B,231,2.31,TRUTH-036,MSM_DualOptical_Target_036,0.7737479345040158,"{""orientation_xyzw"": [-0.0, 0.0, 0.9805167317390442, 0.19643568992614746], ""position"": [2444.26318359375, -978.7435913085938, 99.88982391357422]}","{""max"": [2445.12255859375, -977.208251953125, 99.63172912597656], ""min"": [2443.404052734375, -980.2788696289062, 100.29908752441406]}",True
Optical_B-F00231-D001,Optical_B,231,2.31,TRUTH-038,MSM_DualOptical_Target_038,0.8710565310849239,"{""orientation_xyzw"": [-0.0, 0.0, 0.9805167317390442, 0.19643568992614746], ""position"": [2164.78173828125, -983.4053955078125, 82.7024917602539]}","{""max"": [2165.640625, -981.8700561523438, 82.44438934326172], ""min"": [2163.92236328125, -984.940673828125, 83.11175537109375]}",True
Optical_B-F00232-D000,Optical_B,232,2.32,TRUTH-036,MSM_DualOptical_Target_036,0.7741353149360404,"{""orientation_xyzw"": [-0.0, 0.0, 0.9834811687469482, 0.18101036548614502], ""position"": [2443.25732421875, -1055.707763671875, 99.88982391357422]}","{""max"": [2444.164306640625, -1054.2001953125, 99.63172912597656], ""min"": [2442.350341796875, -1057.21533203125, 100.29908752441406]}",True
Optical_B-F00232-D001,Optical_B,232,2.32,TRUTH-038,MSM_DualOptical_Target_038,0.8715940776972804,"{""orientation_xyzw"": [-0.0, 0.0, 0.9834811687469482, 0.18101036548614502], ""position"": [2163.767333984375, -1051.588623046875, 82.7024917602539]}","{""max"": [2164.67431640625, -1050.0809326171875, 82.44438934326172], ""min"": [2162.8603515625, -1053.0960693359375, 83.11175537109375]}",True
Optical_A-F00234-D000,Optical_A,234,2.34,TRUTH-032,MSM_DualOptical_Target_032,1.01456003647553,"{""orientation_xyzw"": [0.0, -0.0, -0.9513985514640808, 0.3079623579978943], ""position"": [1857.141845703125, 1008.5026245117188, 97.05152893066406]}","{""max"": [1858.89990234375, 1008.5714111328125, 96.7934341430664], ""min"": [1855.3839111328125, 1008.4341430664062, 97.46080017089844]}",True
Optical_A-F00234-D001,Optical_A,234,2.34,TRUTH-040,MSM_DualOptical_Target_040,0.8748415574321204,"{""orientation_xyzw"": [0.0, -0.0, -0.9513985514640808, 0.3079623579978943], ""position"": [2170.615478515625, 989.5248413085938, 107.61656188964844]}","{""max"": [2172.373779296875, 989.5935668945312, 107.35846710205078], ""min"": [2168.857421875, 989.456298828125, 108.02582550048828]}",True
Optical_A-F00265-D000,Optical_A,265,2.65,TRUTH-032,MSM_DualOptical_Target_032,1.0218057475177575,"{""orientation_xyzw"": [0.0, -0.0, -0.9464442133903503, 0.3228672742843628], ""position"": [1844.2239990234375, 959.6395874023438, 97.05152893066406]}","{""max"": [1845.9835205078125, 959.653076171875, 96.7934341430664], ""min"": [1842.46484375, 959.6262817382812, 97.46080017089844]}",True
Optical_A-F00266-D000,Optical_A,266,2.66,TRUTH-032,MSM_DualOptical_Target_032,1.0216260961134547,"{""orientation_xyzw"": [0.0, -0.0, -0.9513985514640808, 0.3079623579978943], ""position"": [1844.1766357421875, 1017.878662109375, 97.05152893066406]}","{""max"": [1845.9346923828125, 1017.947265625, 96.7934341430664], ""min"": [1842.418701171875, 1017.8099975585938, 97.46080017089844]}",True
Optical_A-F00266-D001,Optical_A,266,2.66,TRUTH-040,MSM_DualOptical_Target_040,0.880091876470711,"{""orientation_xyzw"": [0.0, -0.0, -0.9513985514640808, 0.3079623579978943], ""position"": [2157.650634765625, 998.9007568359375, 107.61656188964844]}","{""max"": [2159.40869140625, 998.9693603515625, 107.35846710205078], ""min"": [2155.892333984375, 998.83203125, 108.02582550048828]}",True
Optical_B-F00268-D000,Optical_B,268,2.68,TRUTH-036,MSM_DualOptical_Target_036,8.2630172251873,"{""orientation_xyzw"": [-0.0, 0.0, 0.9834811687469482, 0.18101036548614502], ""position"": [2426.436767578125, -1062.116455078125, 99.88982391357422]}","{""max"": [2427.34375, -1060.60888671875, 99.63172912597656], ""min"": [2425.529541015625, -1063.6240234375, 100.29908752441406]}",True
Optical_A-F00269-D000,Optical_A,269,2.69,TRUTH-020,MSM_DualOptical_Target_020,1.122880910438754,"{""orientation_xyzw"": [0.0, -0.0, -0.964849591255188, 0.2628028988838196], ""position"": [1692.83154296875, 964.5006103515625, 107.05501556396484]}","{""max"": [1694.5753173828125, 964.734375, 106.79692077636719], ""min"": [1691.0877685546875, 964.266845703125, 107.46428680419922]}",True
Optical_A-F00269-D001,Optical_A,269,2.69,TRUTH-025,MSM_DualOptical_Target_025,1.0317489515115796,"{""orientation_xyzw"": [0.0, -0.0, -0.9263409972190857, 0.3766859173774719], ""position"": [1841.7847900390625, 981.5142211914062, 114.139892578125]}","{""max"": [1843.5286865234375, 981.748046875, 113.88179779052734], ""min"": [1840.041015625, 981.2804565429688, 114.54915618896484]}",True
Optical_A-F00269-D002,Optical_A,269,2.69,TRUTH-030,MSM_DualOptical_Target_030,0.9235155214721492,"{""orientation_xyzw"": [0.0, -0.0, -0.964849591255188, 0.2628028988838196], ""position"": [2057.166748046875, 951.7559204101562, 115.85449981689453]}","{""max"": [2058.91064453125, 951.9896850585938, 115.59640502929688], ""min"": [2055.423095703125, 951.5221557617188, 116.26376342773438]}",True
Optical_A-F00269-D003,Optical_A,269,2.69,TRUTH-035,MSM_DualOptical_Target_035,0.8295065955448181,"{""orientation_xyzw"": [0.0, -0.0, -0.9263409972190857, 0.3766859173774719], ""position"": [2289.174560546875, 945.0980834960938, 102.10652923583984]}","{""max"": [2290.91845703125, 945.3318481445312, 101.84843444824219], ""min"": [2287.430908203125, 944.8643798828125, 102.51580047607422]}",True
Optical_A-F00269-D004,Optical_A,269,2.69,TRUTH-039,MSM_DualOptical_Target_039,0.8273476549821972,"{""orientation_xyzw"": [0.0, -0.0, -0.9263409972190857, 0.3766859173774719], ""position"": [2294.949951171875, 997.1802368164062, 117.17540740966797]}","{""max"": [2296.693603515625, 997.4140625, 116.91731262207031], ""min"": [2293.205810546875, 996.9464721679688, 117.58467864990234]}",True
Optical_B-F00269-D000,Optical_B,269,2.69,TRUTH-036,MSM_DualOptical_Target_036,0.7793022337051335,"{""orientation_xyzw"": [-0.0, 0.0, 0.9805167317390442, 0.19643568992614746], ""position"": [2426.729248046875, -986.0626831054688, 99.88982391357422]}","{""max"": [2427.588623046875, -984.5274047851562, 99.63172912597656], ""min"": [2425.8701171875, -987.5979614257812, 100.29908752441406]}",True
Optical_B-F00269-D001,Optical_B,269,2.69,TRUTH-038,MSM_DualOptical_Target_038,0.8781325811443307,"{""orientation_xyzw"": [-0.0, 0.0, 0.9805167317390442, 0.19643568992614746], ""position"": [2147.247802734375, -990.7244873046875, 82.7024917602539]}","{""max"": [2148.10693359375, -989.189208984375, 82.44438934326172], ""min"": [2146.388427734375, -992.2598266601562, 83.11175537109375]}",True
Optical_A-F00270-D000,Optical_A,270,2.7,TRUTH-020,MSM_DualOptical_Target_020,1.1226372044907802,"{""orientation_xyzw"": [0.0, -0.0, -0.9688583612442017, 0.2476155161857605], ""position"": [1692.6727294921875, 1017.9299926757812, 107.05501556396484]}","{""max"": [1694.408447265625, 1018.2183227539062, 106.79692077636719], ""min"": [1690.9371337890625, 1017.641357421875, 107.46428680419922]}",True
Optical_A-F00270-D001,Optical_A,270,2.7,TRUTH-025,MSM_DualOptical_Target_025,1.0317328066017868,"{""orientation_xyzw"": [0.0, -0.0, -0.9321431517601013, 0.36208999156951904], ""position"": [1841.0877685546875, 1039.71142578125, 114.139892578125]}","{""max"": [1842.8233642578125, 1040.0, 113.88179779052734], ""min"": [1839.352294921875, 1039.4229736328125, 114.54915618896484]}",True
Optical_A-F00270-D002,Optical_A,270,2.7,TRUTH-030,MSM_DualOptical_Target_030,0.9229890954472889,"{""orientation_xyzw"": [0.0, -0.0, -0.9688583612442017, 0.2476155161857605], ""position"": [2057.228515625, 1016.6353149414062, 115.85449981689453]}","{""max"": [2058.964111328125, 1016.9237060546875, 115.59640502929688], ""min"": [2055.492919921875, 1016.3468627929688, 116.26376342773438]}",True
Optical_A-F00270-D003,Optical_A,270,2.7,TRUTH-034,MSM_DualOptical_Target_034,0.8187030186221858,"{""orientation_xyzw"": [0.0, -0.0, -0.9688583612442017, 0.2476155161857605], ""position"": [2302.627685546875, 989.1172485351562, 97.81495666503906]}","{""max"": [2304.363037109375, 989.4057006835938, 97.5568618774414], ""min"": [2300.891845703125, 988.8287963867188, 98.22422790527344]}",True
Optical_A-F00270-D004,Optical_A,270,2.7,TRUTH-035,MSM_DualOptical_Target_035,0.82892431934049,"{""orientation_xyzw"": [0.0, -0.0, -0.9321431517601013, 0.36208999156951904], ""position"": [2289.40087890625, 1017.3658447265625, 102.10652923583984]}","{""max"": [2291.136474609375, 1017.6541748046875, 101.84843444824219], ""min"": [2287.66552734375, 1017.0773315429688, 102.51580047607422]}",True
